patient_id,gender,first_name,last_name,city,state,zip_code,country,birthdate,weight,height,bmi,street_no,street_name,phone_num,email_id,full_name
469,Male,Tosh,Jensen,Argyle,MO,65001.0,United States,1969-12-19,194.7,68,29.6,1536,John Daniel Drive,573-728-3861,ToshCJensen@superrito.com,tosh jensen
181,Female,Triana.,Terrazas,Monroe,LA,71201.0,United States,1968-03-04,176.2,66,28.4,1934,August Lane,318-417-5739,TrianaTerrazasMoreno@superrito.com,triana. terrazas
486,Male,Trifon,Izmailov,Fort Walton Beach,FL,32548.0,United States,1973-02-15,255.9,74,32.9,3697,Drainer Avenue,1 850 659 0417,TrifonIzmailov@fleckens.hu,trifon izmailov
248,Male,Tuukka,Leppäluoto,New York,NY,10011.0,United States,1978-03-07,211.0,73,27.8,1886,Bicetown Road,917-408-8855,TuukkaLeppaluoto@teleworm.us,tuukka leppäluoto
17,Female,Tám,Liễu,Fresno,CA,93706.0,United States,1952-11-14,183.9,61,34.7,2152,Heritage Road,1 559 765 7836,LieuThiThuTam@dayrep.com,tám liễu
291,Female,Una,Traustadóttir,Bedford,MA,1730.0,United States,1930-02-01,152.3,59,30.8,1027,Tenmile Road,781-739-0244,UnaTraustadottir@armyspy.com,una traustadóttir
195,Male,Urso,Aranda,Hopewell  Mercer,NJ,8525.0,United States,1999-07-03,163.7,70,23.5,1330,Lincoln Street,609-466-3275,UrsoArandaSanchez@rhyta.com,urso aranda
290,Female,Ursula,Freud,Kenner,LA,70065.0,United States,1943-08-04,170.1,64,29.2,3538,Paul Wayne Haggerty Road,504-441-7744,UrsulaFreud@cuvox.de,ursula freud
348,Female,Urška,Aličajić,San Diego,CA,92109.0,United States,1952-06-27,183.3,63,32.5,3781,Hamill Avenue,858-273-2043,UrskaAlicajic@rhyta.com,urška aličajić
388,Female,Vallie,Prince,Fort Lauderdale,FL,33301.0,United States,1998-01-16,152.7,67,23.9,550,Mulberry Lane,561-826-5683,VallieSPrince@cuvox.de,vallie prince
310,Male,Valur,Bjarkason,Birmingham,AL,35203.0,United States,1933-12-18,130.7,68,19.9,1782,New Creek Road,256-872-9211,ValurBjarkason@cuvox.de,valur bjarkason
492,Female,Vanessa,Ferguson,San Antonio,TX,78205.0,United States,1950-09-21,149.8,67,23.5,241,Freshour Circle,210-222-8684,VanessaFerguson@jourrapide.com,vanessa ferguson
331,Male,Vasco,van de Wiel,Pritchardville,SC,29902.0,United States,1981-01-03,153.8,72,20.9,2691,Kessla Way,+1 (843) 368-5129,VascovandeWiel@rhyta.com,vasco van de wiel
257,Female,Veronica,Bogolyubova,Trevorton,PA,17881.0,United States,1981-06-16,128.9,67,20.2,3945,Simons Hollow Road,570-797-6666,VeronicaBogolyubova@teleworm.us,veronica bogolyubova
225,Female,Veronika,Jindrová,Brattleboro,VT,5301.0,United States,1981-01-15,171.4,62,31.3,3641,Selah Way,802-614-0812,VeronikaJindrova@jourrapide.com,veronika jindrová
137,Female,Victoria,Mikkelsen,Los Angeles,CA,90017.0,United States,1925-05-07,179.3,63,31.8,2121,Liberty Avenue,714-507-4204,VictoriaTMikkelsen@armyspy.com,victoria mikkelsen
224,Female,Virginia,Boyles,Downey,ID,83234.0,United States,1939-09-22,202.4,63,35.8,945,Maple Avenue,1 208 897 3897,VirginiaABoyles@gustr.com,virginia boyles
355,Female,Vivian,House,Newark,NJ,7102.0,United States,1936-08-13,130.2,62,23.8,4932,Goldleaf Lane,201-586-2848,VivianRHouse@dayrep.com,vivian house
50,Female,Vivien,Zsinkó,Maumee,OH,43537.0,United States,1974-03-06,113.3,64,19.4,4141,Davis Place,419-262-6953,ZsinkoVivien@teleworm.us,vivien zsinkó
265,Female,Wafiyyah,Asfour,,,,,1989-11-03,158.6,63,28.1,nan,,,,wafiyyah asfour
150,Male,Wawrzyniec,Nowakowski,Mountain Home,TX,78058.0,United States,1937-09-18,170.5,71,23.8,1525,Crestview Terrace,830-640-5848,WawrzyniecNowakowski@teleworm.us,wawrzyniec nowakowski
136,Male,Willem-Jan,van der Lubbe,Cleveland,OH,44115.0,United States,1941-07-09,152.9,69,22.6,1717,Vineyard Drive,440-385-5011,Willem-JanvanderLubbe@gustr.com,willem-jan van der lubbe
19,Male,William,Oates,Ekalaka,MT,59324.0,United States,1949-09-04,202.2,64,34.7,441,Tibbs Avenue,406-775-2696,WilliamVOates@armyspy.com,william oates
320,Female,Wilma,Olofsson,Fargo,ND,58102.0,United States,1985-11-17,154.9,69,22.9,2235,Catherine Drive,701-235-3404,WilmaOlofsson@teleworm.us,wilma olofsson
454,Male,Wu,Sung,Houston,TX,77077.0,United States,1993-10-31,181.3,74,23.3,1072,Bird Spring Lane,281-556-4376,WuSung@gustr.com,wu sung
188,Male,Władysław,Wieczorek,Chicago,IL,60605.0,United States,1994-01-15,133.1,67,20.8,2338,Virginia Street,773-607-2647,WladyslawWieczorek@teleworm.us,władysław wieczorek
8,Female,Xiuxiu,Chang,Morgan Hill,CA,95037.0,United States,1958-08-13,158.0,60,30.9,2687,Black Oak Hollow Road,1 408 778 3236,XiuxiuChang@einrot.com,xiuxiu chang
418,Female,Xiuxiu,Yuan,Redmond,WA,98052.0,United States,1943-03-08,150.0,66,24.2,4277,Mutton Town Road,360-689-4989,XiuxiuYuan@superrito.com,xiuxiu yuan
59,Female,Yasmin,Araujo,Pittsburgh,PA,15205.0,United States,1981-03-21,196.0,67,30.7,3682,Stiles Street,412-640-7035,YasminCardosoAraujo@superrito.com,yasmin araujo
105,Female,Yasmin,Silva,Phoenix,AZ,85012.0,United States,1927-07-24,200.6,62,36.7,108,Griffin Street,1 602 265 7408,YasminAlmeidaSilva@einrot.com,yasmin silva
390,Male,Yegor,Uspensky,Tulsa,OK,74133.0,United States,1956-09-10,136.8,65,22.8,4900,Philli Lane,918-459-9811,YegorUspensky@fleckens.hu,yegor uspensky
64,Male,Yukitaka,Takenaka,San Diego,CA,92103.0,United States,1944-11-24,193.2,72,26.2,1975,Holden Street,619-299-1495,YukitakaTakenaka@einrot.com,yukitaka takenaka
182,Female,Yumena,Nakayama,Gypsum,CO,81637.0,United States,1929-03-24,130.2,59,26.3,4458,Stark Hollow Road,1 970 754 5843,YumenaNakayama@gustr.com,yumena nakayama
115,Male,Yunadi,Barsukov,Manhattan,NY,10016.0,United States,1993-05-28,176.2,68,26.8,2784,Turkey Pen Road,917-256-5329,YunadiBarsukov@teleworm.us,yunadi barsukov
20,Male,Zak,Kelly,Oroville,CA,95966.0,United States,1988-12-13,208.8,70,30.0,994,Hill Croft Farm Road,1 530 532 8397,ZakKelly@rhyta.com,zak kelly
200,Male,Zdeněk,Synek,Dora,AL,35062.0,United States,1950-09-27,168.3,70,24.1,3818,Strother Street,1 205 648 4197,ZdenekSynek@jourrapide.com,zdeněk synek
457,Male,Zikoranaudodimma,Chinedum,Newport News,VA,23602.0,United States,1935-12-25,150.5,67,23.6,3402,Kildeer Drive,1 757 269 6500,ZikoranaudodimmaChinedum@cuvox.de,zikoranaudodimma chinedum
44,Female,Zizi,Schmitt,Mountain View,WY,82939.0,United States,1968-02-09,198.9,67,31.1,669,Archwood Avenue,1 307 712 0508,SchmittZizi@fleckens.hu,zizi schmitt
166,Male,Zlatko,Rukavina,Yazoo City,MS,39194.0,United States,1976-12-12,198.7,70,28.5,592,Rafe Lane,+1 (662) 716-9586,ZlatkoRukavina@cuvox.de,zlatko rukavina
1,Female,Zoe,Wellish,Rancho California,CA,92390.0,United States,1976-07-10,121.7,66,19.6,576,Brown Bear Drive,951-719-9170,ZoeWellish@superrito.com,zoe wellish
185,Female,Ásta,Grímsdóttir,Ormond Beach,FL,32174.0,United States,1999-06-09,128.9,65,21.4,1619,Melm Street,+1 (386) 989-0019,AstaGrimsdottir@dayrep.com,ásta grímsdóttir
266,Female,Þórunn,Tryggvadóttir,Mio,MI,48647.0,United States,1978-06-09,120.0,69,17.7,77,Juniper Drive,+1 (989) 826-7884,orunnTryggvadottir@dayrep.com,þórunn tryggvadóttir
412,Female,Štefanija,Novosel,Albany,NY,12207.0,United States,1945-11-29,154.9,61,29.3,1810,Hardesty Street,1 518 487 4865,StefanijaNovosel@teleworm.us,štefanija novosel
74,Female,Žarka,Rap,Foxboro,MA,2035.0,United States,1995-12-28,139.3,68,21.2,2661,Russell Street,978-969-6753,ZarkaRap@superrito.com,žarka rap
